id_contrat;Expo;type_produit;Statut_cloture;recup_tot_realise;lgd ;tx_recup_total_realisee;controle;duree ;date_entree_defaut;M1;M2;M3;M4;M5;M6;M7;M8;M9;M10;M11;M12;M13;M14;M15;M16;M17;M18;M19;M20;M21;M22;M23;M24;M25;M26;M27;M28;M29;M30;M31;M32;M33;M34;M35;M36;M37;M38;M39;M40;M41;M42;M43;M44;M45;M46;M47;M48
399812473;6190; Classique ;clos;1709;0.425686591276252;0.574313408723748;1;48;2015;88;29;44;58;57;23;57;3;3;10;58;66;37;30;11;19;4;19;17;74;59;29;60;57;65;62;20;59;37;73;27;16;1;16;26;53;39;67;30;2;73;0;62;21;23;1;11;13
307176593;4706; Classique ;clos;1459;0.368253293667658;0.631746706332342;1;48;2015;53;34;5;28;40;23;27;24;17;24;47;28;60;55;34;17;23;38;56;13;11;28;41;37;17;5;52;27;16;50;23;22;50;59;6;5;3;14;50;27;60;31;17;6;41;39;41;35
226895224;4014; Classique ;clos;1038;0.472097658196313;0.527902341803687;1;48;2015;91;12;35;23;21;28;21;18;42;17;25;33;0;20;4;26;31;8;4;36;21;19;43;11;6;40;43;37;16;3;22;6;21;5;35;34;26;27;0;6;22;12;5;21;3;37;21;1
922635881;6946; Classique ;clos;2168;0.324503311258278;0.675496688741722;1;48;2015;140;1;42;28;5;15;62;16;35;30;21;31;96;40;70;89;68;38;77;1;94;64;16;63;15;24;40;5;97;30;12;28;69;36;50;17;85;36;89;32;50;79;17;73;8;38;51;45
227535344;4017; Classique ;clos;1135;0.368185212845407;0.631814787154593;1;48;2015;22;19;38;6;45;46;24;19;41;29;4;15;14;25;51;0;28;51;39;18;23;1;3;4;6;51;10;22;31;27;36;32;8;7;0;20;52;51;45;21;29;16;0;46;20;4;26;10
161292575;5403; Classique ;clos;1417;0.444752915047196;0.555247084952804;1;48;2015;33;50;19;13;41;45;4;61;21;28;40;48;13;19;0;2;51;51;44;44;9;43;45;25;19;2;14;8;8;28;53;16;29;35;16;34;25;27;57;12;58;0;51;25;44;10;52;45
665278662;1184; Facilities ;clos;294;0.424831081081081;0.575168918918919;1;48;2015;21;2;2;2;11;0;13;2;14;5;10;5;4;0;0;1;0;2;0;8;1;5;12;12;10;11;12;8;11;5;2;2;6;1;0;6;11;13;9;0;8;11;0;8;9;10;7;2
420851086;1057; Facilities ;clos;302;0.368968779564806;0.631031220435194;1;48;2015;7;3;7;0;6;0;5;13;2;7;1;1;3;12;6;0;11;7;13;5;13;4;0;11;1;9;12;12;6;13;10;4;5;4;0;8;12;9;6;9;10;0;13;0;6;1;8;7
348661590;4329; Classique ;clos;1454;0.396627396627397;0.603372603372603;1;48;2015;102;30;24;20;35;41;28;37;36;33;35;31;54;45;38;54;25;45;32;28;51;4;21;30;42;16;30;5;12;8;11;32;43;8;8;8;8;31;35;39;26;51;0;43;19;39;16;45
724410169;6526; Classique ;clos;1895;0.372203493717438;0.627796506282562;1;48;2015;3;51;32;3;24;84;30;42;8;25;43;38;37;11;12;59;39;61;82;33;24;5;45;19;43;23;28;77;41;77;49;58;64;47;20;10;56;69;29;19;7;74;24;65;71;6;58;70
958831052;1967; Facilities ;clos;641;0.385358413828165;0.614641586171835;1;48;2015;52;3;22;0;18;16;15;20;5;1;14;25;13;4;9;4;22;18;25;8;0;12;16;1;9;5;14;20;25;14;11;18;18;16;11;13;25;1;11;3;5;20;7;19;17;20;5;11
135916324;7048; Classique ;clos;2432;0.316685584562997;0.683314415437003;1;48;2015;95;72;34;12;48;57;8;46;73;88;13;85;80;36;11;58;87;51;96;61;50;9;8;58;80;83;64;56;13;94;66;78;49;82;34;58;1;21;16;48;17;90;45;7;2;72;90;30
729765261;5906; Classique ;clos;2152;0.319505587538097;0.680494412461903;1;48;2015;3;49;52;4;30;72;20;69;33;74;78;49;65;31;16;74;55;35;65;67;45;5;78;69;22;73;56;30;23;25;11;6;83;12;54;72;32;71;80;28;2;60;40;65;28;71;59;11
596590015;5858; Classique ;clos;1516;0.4795151928986;0.5204848071014;1;48;2015;28;49;9;1;16;32;53;5;17;10;47;27;42;63;43;28;51;29;36;20;10;27;37;53;17;19;62;7;56;1;10;20;42;9;37;50;49;54;58;55;18;47;8;61;39;24;28;12
994265356;6013; Classique ;clos;1901;0.385830700149676;0.614169299850324;1;48;2015;25;73;23;48;14;71;74;55;58;17;42;26;34;52;13;58;6;45;50;47;65;74;0;24;2;13;4;51;23;43;41;54;46;26;25;66;64;62;40;34;57;24;63;63;65;13;13;15
380716015;5953; Classique ;clos;2023;0.332773391567277;0.667226608432723;1;48;2015;166;63;9;76;49;4;31;23;26;11;8;43;59;12;73;39;39;46;21;23;15;70;28;34;49;37;67;20;31;11;55;4;34;9;37;73;47;46;71;79;67;50;21;57;65;34;54;37
282341898;2681; Facilities ;clos;946;0.346885490488624;0.653114509511376;1;48;2015;65;11;4;36;25;31;17;27;4;12;24;4;0;31;16;26;7;6;28;18;33;0;35;23;19;36;35;27;29;21;2;21;1;12;11;15;12;28;29;15;0;20;15;16;34;28;6;31
423812583;4016; Classique ;clos;1110;0.466633466135458;0.533366533864542;1;48;2015;63;4;35;40;34;23;19;15;10;39;31;22;34;5;2;25;19;17;1;10;41;5;24;11;20;7;27;35;17;31;12;22;2;15;40;27;32;16;18;29;28;26;44;21;24;37;34;17
342169394;6862; Classique ;clos;2249;0.397988924511804;0.602011075488196;1;48;2015;161;23;86;12;57;42;62;0;56;71;72;61;55;21;50;52;64;21;45;78;69;57;71;58;50;63;1;64;16;73;26;78;27;17;15;28;33;82;7;37;35;34;9;6;66;70;5;63
367699176;5165; Classique ;clos;1490;0.459632139399806;0.540367860600194;1;48;2015;47;36;1;57;27;10;19;35;41;6;42;7;53;18;42;37;55;16;50;18;50;52;34;32;8;29;34;52;5;23;45;33;57;32;39;44;39;22;27;11;29;43;22;15;16;33;15;32
257707827;1102; Facilities ;clos;335;0.362068965517241;0.637931034482759;1;48;2015;20;5;11;14;3;6;1;1;5;7;3;7;4;11;12;10;3;14;7;14;3;11;5;14;4;2;2;9;5;11;13;11;1;5;5;13;0;5;1;8;4;14;7;11;4;3;5;1
445624024;3831; Classique ;clos;1156;0.406421299921691;0.593578700078309;1;48;2015;2;46;35;15;25;22;35;20;3;45;43;23;14;40;16;0;27;14;24;0;24;29;43;13;19;10;15;43;24;37;33;1;33;4;11;24;24;8;41;37;13;2;20;42;45;41;41;30
608113904;7103; Classique ;clos;1845;0.492467971279741;0.507532028720259;1;48;2015;1;32;55;67;21;4;68;1;46;14;42;50;63;70;3;69;74;49;3;17;70;4;12;13;62;47;67;35;16;42;68;51;64;52;24;38;24;68;1;53;30;75;29;47;59;5;26;14
293608748;6416; Classique ;clos;2039;0.344451371571072;0.655548628428928;1;48;2015;21;48;10;82;11;20;32;48;40;47;6;45;36;4;20;19;2;43;84;25;21;84;47;71;48;15;83;36;59;39;73;37;35;76;68;3;47;25;86;34;85;5;73;53;40;2;64;87
452852369;5389; Classique ;clos;1239;0.475227314900724;0.524772685099276;1;48;2015;87;50;6;14;27;34;11;36;29;48;1;37;33;1;16;1;36;9;43;23;20;36;16;33;41;22;0;44;10;21;51;22;6;30;2;22;8;53;4;35;17;29;36;50;16;53;1;19
705877057;7314; Classique ;clos;2432;0.38228055783429;0.61771944216571;1;48;2015;140;92;29;34;25;21;92;72;41;25;17;70;73;71;48;51;81;56;45;35;67;63;91;53;18;71;51;8;27;28;27;49;82;59;64;36;83;70;50;26;12;75;36;27;18;26;38;59
722701360;6468; Classique ;clos;1983;0.329158936301793;0.670841063698207;1;48;2015;35;12;2;10;8;39;41;85;55;6;40;16;9;85;37;51;68;37;14;85;36;26;85;37;50;27;50;43;79;62;50;69;58;44;31;44;11;42;24;57;27;2;3;47;79;86;79;0
641191841;1651; Facilities ;clos;482;0.379164142943671;0.620835857056329;1;48;2015;40;4;11;14;8;16;2;7;4;10;10;17;9;4;13;10;17;2;6;7;9;4;12;20;13;5;15;2;9;0;12;7;5;4;16;21;1;20;4;10;19;7;21;12;0;5;14;4
497585740;6889; Classique ;clos;1772;0.45318623893163;0.54681376106837;1;48;2015;17;74;45;49;42;54;39;31;46;13;15;29;72;33;73;68;3;21;41;0;3;23;43;64;29;74;38;37;26;26;0;1;14;63;53;11;40;19;48;4;77;53;60;31;75;24;41;30
307802883;2864; Facilities ;clos;718;0.434008379888268;0.565991620111732;1;48;2015;13;20;8;16;4;21;20;20;29;11;10;8;9;32;17;30;27;11;18;0;17;1;14;8;26;14;3;33;29;0;16;21;6;19;0;20;19;1;5;3;25;23;4;2;27;6;19;33
137047451;4079; Classique ;clos;1551;0.329247364550135;0.670752635449865;1;48;2015;79;28;40;21;33;29;46;52;27;38;31;46;10;21;48;28;18;1;41;37;55;9;16;48;4;27;46;27;0;55;24;3;27;44;13;48;35;18;36;34;47;16;12;38;52;48;56;39
423681929;4398; Classique ;clos;1235;0.41768985902683;0.58231014097317;1;48;2015;58;36;0;15;21;16;35;6;16;5;34;48;50;6;12;3;31;26;31;6;21;52;19;14;36;11;33;14;8;23;39;32;20;24;11;37;43;4;39;51;40;44;22;51;16;37;35;4
978850760;7211; Classique ;clos;2520;0.343502981555956;0.656497018444044;1;48;2015;5;16;6;69;94;74;79;44;97;88;30;96;64;86;79;23;17;43;24;80;46;3;54;43;18;20;42;68;69;34;63;73;67;74;10;77;84;60;61;55;45;69;32;78;25;95;3;38
815953280;2591; Facilities ;clos;787;0.44075646468545;0.55924353531455;1;48;2015;60;27;27;15;9;25;14;29;0;6;3;16;25;24;12;4;23;13;19;14;18;13;12;16;18;20;22;22;5;21;16;8;12;16;27;17;1;9;17;2;27;0;23;11;30;17;18;4
151990502;3667; Classique ;clos;1290;0.340332697027543;0.659667302972457;1;48;2015;0;50;38;43;41;16;10;42;22;1;37;40;9;6;37;50;12;48;27;34;0;27;20;7;33;33;30;38;21;21;32;29;20;13;36;39;46;5;29;25;34;43;6;38;19;29;14;40
506146979;1705; Facilities ;clos;503;0.398240469208211;0.601759530791789;1;48;2015;25;12;18;21;9;1;2;17;17;6;10;1;13;2;21;16;13;11;7;10;2;3;19;4;11;5;3;10;8;1;6;13;13;6;8;5;17;5;21;20;11;17;20;19;4;4;2;14
493132709;3922; Classique ;clos;1174;0.366139724630291;0.633860275369709;1;48;2015;21;19;14;19;43;45;43;15;37;9;47;36;6;11;27;39;5;30;25;11;29;46;15;41;4;45;30;0;4;27;30;50;34;6;30;16;43;0;27;21;20;0;18;40;6;43;34;13
169537352;2480; Facilities ;clos;619;0.470161290322581;0.529838709677419;1;48;2015;1;2;15;16;25;10;8;5;6;0;8;8;27;26;3;19;6;8;0;23;18;5;19;27;23;25;10;7;0;12;23;13;27;4;17;3;9;10;6;24;18;21;1;17;19;19;3;23
715065165;6853; Classique ;clos;1786;0.44199620604115;0.55800379395885;1;48;2015;13;5;15;10;2;51;6;72;11;19;39;40;55;42;72;43;60;77;40;64;35;23;40;58;78;21;53;38;25;36;62;74;74;5;46;0;34;32;9;8;31;12;70;36;9;37;42;62
574902843;2540; Facilities ;clos;637;0.494094488188976;0.505905511811024;1;48;2015;19;16;20;24;13;16;22;7;20;8;2;2;22;2;21;25;1;16;8;9;11;18;7;18;23;18;17;2;9;20;3;23;15;20;3;10;16;1;24;6;9;12;21;21;1;8;26;2
911458535;6166; Classique ;clos;2004;0.449724294518326;0.550275705481674;1;48;2015;116;38;67;46;63;68;52;29;50;54;0;34;62;7;27;54;57;11;21;35;22;28;23;39;45;28;59;61;58;65;34;49;50;7;28;27;27;30;68;1;45;53;38;61;35;32;59;41
987746866;5422; Classique ;clos;1491;0.484507561785319;0.515492438214681;1;48;2015;54;5;52;19;26;38;4;2;5;52;4;27;41;55;20;14;5;12;19;10;17;55;4;38;22;51;47;5;28;14;55;40;51;34;40;2;57;58;10;14;38;48;57;42;55;46;43;56
356930494;7185; Classique ;clos;1822;0.488796102992345;0.511203897007655;1;48;2015;9;8;30;21;65;33;50;66;25;67;28;61;33;76;8;19;23;43;69;63;49;32;13;24;65;60;18;53;50;45;29;22;50;46;53;2;43;9;43;55;67;5;11;4;55;0;68;54
890083890;2828; Facilities ;clos;705;0.424681753889675;0.575318246110325;1;48;2015;32;6;11;33;18;33;8;33;5;6;2;8;9;33;5;12;11;11;3;27;11;30;13;19;20;7;8;6;4;1;32;20;27;8;19;13;8;0;32;25;16;31;9;2;27;4;6;1
119914609;2656; Facilities ;clos;735;0.453313253012048;0.546686746987952;1;48;2015;9;27;29;25;20;21;18;10;13;23;3;23;1;13;9;9;12;13;7;19;1;27;4;16;0;3;27;21;29;18;25;25;18;27;12;1;25;4;18;5;12;20;30;11;0;6;23;23
597753702;2424; Facilities ;clos;664;0.433580858085809;0.566419141914191;1;48;2015;47;1;8;1;3;13;1;23;17;11;9;6;24;1;26;5;24;4;1;10;5;15;18;17;5;7;7;21;11;21;4;17;18;11;21;16;27;12;28;28;16;11;15;21;18;6;27;6
857390531;5081; Classique ;clos;1388;0.387522141310766;0.612477858689234;1;48;2015;35;38;22;28;16;19;28;48;19;22;38;43;12;5;32;17;51;52;35;4;61;10;35;31;58;54;22;21;11;48;16;56;28;11;48;53;12;8;22;18;16;27;12;29;50;1;8;58
356600409;1670; Facilities ;clos;491;0.353293413173653;0.646706586826347;1;48;2015;7;3;9;10;18;20;3;11;12;15;13;11;10;13;22;5;19;16;18;4;10;5;11;4;21;0;18;6;1;2;1;3;10;15;18;5;3;10;14;22;2;13;6;3;19;6;16;8
465878045;2998; Facilities ;clos;913;0.450633755837225;0.549366244162775;1;48;2015;58;29;2;23;31;20;10;20;29;20;2;6;15;33;0;34;14;32;13;7;27;9;27;15;18;18;1;10;28;33;0;26;23;0;32;29;24;33;27;4;1;24;4;22;25;23;14;18
566711928;5594; Classique ;clos;1487;0.489274222381123;0.510725777618877;1;48;2015;22;52;15;8;55;17;40;2;43;9;43;3;17;3;38;1;42;42;18;52;12;28;40;47;57;26;47;0;15;38;3;52;17;29;42;26;38;38;21;59;57;24;43;19;53;54;34;46
129796212;4299; Classique ;clos;1227;0.483600837404047;0.516399162595953;1;48;2015;85;32;35;25;14;2;27;4;27;42;31;37;4;7;31;10;31;38;45;28;34;40;10;32;15;27;2;19;26;27;3;29;45;34;43;26;1;24;10;24;23;44;15;23;0;37;18;41
957213770;5948; Classique ;clos;1637;0.465702757229321;0.534297242770679;1;48;2015;101;53;51;9;28;60;36;19;34;64;27;56;10;40;27;56;23;39;18;26;40;32;9;40;26;16;50;16;66;53;43;62;9;2;17;53;57;44;2;15;42;19;2;51;0;2;43;49
618575664;3692; Classique ;clos;1228;0.324756229685807;0.675243770314193;1;48;2015;81;45;36;32;44;5;24;34;0;40;7;27;42;6;19;12;31;26;3;31;11;48;10;34;17;0;31;12;12;46;28;8;29;40;42;11;32;42;37;11;39;33;28;34;16;4;5;23
430639183;1498; Facilities ;clos;367;0.496662216288385;0.503337783711616;1;48;2015;6;6;2;14;3;6;2;0;14;12;8;10;2;13;13;0;10;14;7;7;2;9;8;14;6;5;9;8;13;6;1;15;2;7;15;9;8;14;6;14;3;6;3;7;9;11;4;4
233787456;5131; Classique ;clos;1636;0.354901578639641;0.645098421360359;1;48;2015;41;55;0;37;56;15;61;47;28;6;15;48;14;34;41;59;28;14;21;48;7;9;50;26;39;12;52;34;43;62;48;53;39;47;51;55;10;0;52;58;24;19;24;61;50;38;2;3
484620298;2408; Facilities ;clos;727;0.397425249169435;0.602574750830565;1;48;2015;1;24;17;6;27;22;13;9;7;9;22;26;30;8;22;2;7;24;7;8;30;28;6;18;23;9;6;2;10;17;5;24;24;11;30;30;0;6;8;26;29;29;14;1;1;6;17;26
170657643;1142; Facilities ;clos;358;0.313485113835377;0.686514886164624;1;48;2015;13;14;0;10;1;1;11;9;7;10;6;16;13;4;3;9;0;16;13;10;0;9;7;11;0;0;4;1;6;1;11;9;11;12;1;12;8;16;15;4;11;7;5;7;4;14;2;4
956668375;4790; Classique ;clos;1460;0.410855949895616;0.589144050104384;1;48;2015;35;35;48;54;10;19;40;17;31;13;53;41;46;55;58;17;54;52;3;40;5;17;34;25;30;36;55;4;15;37;44;14;6;28;38;1;10;19;58;30;51;17;33;18;58;12;38;6
514949835;5407; Classique ;clos;1464;0.442204549657851;0.557795450342149;1;48;2015;71;28;22;3;61;49;36;0;10;48;14;40;11;36;0;19;1;14;60;56;44;7;43;45;32;34;33;2;11;51;55;23;20;5;17;61;45;15;52;55;12;30;47;61;0;4;61;20
697226820;2747; Facilities ;clos;874;0.392792136876593;0.607207863123407;1;48;2015;17;22;27;22;11;24;20;20;9;16;12;20;7;12;24;9;18;19;20;17;0;14;12;24;26;30;3;26;18;29;24;5;21;24;7;10;6;19;3;25;34;27;16;27;9;28;32;29
641744792;6574; Classique ;clos;1774;0.485092789777913;0.514907210222087;1;48;2015;23;45;1;24;65;11;44;6;19;59;58;48;45;44;38;46;68;51;35;14;1;2;54;38;40;65;1;55;12;54;47;65;1;17;43;5;49;17;67;15;64;55;20;29;41;37;66;70
894151592;1312; Facilities ;clos;385;0.473323170731707;0.526676829268293;1;48;2015;23;10;6;14;3;2;14;12;13;4;13;5;8;10;12;14;1;6;13;13;2;13;12;2;12;13;13;4;5;3;8;5;4;0;10;0;11;0;1;5;0;4;10;14;14;4;8;12
931548043;3412; Classique ;clos;895;0.47567409144197;0.524325908558031;1;48;2015;6;31;15;11;2;26;7;25;23;31;3;4;5;21;24;21;26;9;11;11;21;34;15;19;8;25;4;31;6;6;6;29;6;27;5;9;25;29;36;24;11;15;36;37;32;35;30;22
420979222;3548; Classique ;clos;1127;0.387260428410372;0.612739571589628;1;48;2015;13;36;25;9;45;8;42;45;18;20;36;28;35;7;11;45;20;31;10;41;0;7;3;24;32;40;1;0;15;25;9;42;30;19;1;41;4;27;18;4;35;28;43;29;38;4;45;38
584582229;2792; Facilities ;clos;755;0.453080229226361;0.546919770773639;1;48;2015;22;1;0;11;27;6;16;11;20;21;0;6;26;20;8;28;25;21;30;16;29;10;24;9;25;15;31;21;24;30;20;19;16;20;7;14;4;6;9;22;15;13;16;19;5;7;3;7
730703926;5888; Classique ;clos;1596;0.464334239130435;0.535665760869565;1;48;2015;3;15;60;60;65;3;16;36;51;51;52;14;19;61;61;62;24;40;25;56;36;42;4;45;6;19;26;35;46;53;50;43;26;20;27;13;62;32;21;15;7;8;14;35;65;27;14;31
722370674;3136; Classique ;clos;840;0.477040816326531;0.522959183673469;1;48;2015;8;3;7;11;16;27;14;21;10;19;14;21;27;16;32;20;17;10;6;2;24;0;23;19;22;7;29;33;19;24;9;0;22;30;10;31;18;20;24;26;13;23;23;12;4;14;33;27
910953031;4582; Classique ;clos;1133;0.486905281536447;0.513094718463553;1;48;2015;11;43;7;23;6;8;11;9;46;16;23;13;17;7;48;25;29;42;29;33;38;21;26;6;14;47;25;30;24;22;33;10;26;3;35;1;11;22;21;20;37;43;13;48;10;45;13;43
830279228;7410; Classique ;clos;1857;0.486099865047233;0.513900134952767;1;48;2015;170;10;73;26;22;49;78;21;14;0;36;67;10;16;1;49;44;7;5;5;68;52;8;51;32;56;13;22;1;59;46;33;42;68;0;34;31;56;79;24;61;44;36;58;8;56;51;65
418298479;3191; Classique ;clos;994;0.311501096834848;0.688498903165152;1;48;2015;7;28;34;0;6;3;34;10;36;33;39;7;21;24;32;3;41;31;14;3;16;45;2;10;18;41;24;29;8;27;36;15;30;44;12;15;10;13;7;5;18;22;35;11;34;20;40;1
614479690;4094; Classique ;clos;1430;0.309233023937469;0.690766976062531;1;48;2015;23;35;20;22;31;10;15;15;47;21;38;35;47;53;31;20;7;36;33;27;49;47;43;2;30;44;49;4;29;52;35;5;28;57;27;48;0;47;32;47;43;15;22;55;30;4;4;16
888584475;5077; Classique ;clos;1353;0.460902107543825;0.539097892456175;1;48;2015;15;48;0;16;27;37;5;12;49;41;55;46;31;50;42;34;53;2;57;10;7;32;53;34;21;15;37;26;43;6;21;19;19;19;23;27;12;37;28;5;5;46;7;32;48;49;37;15
485373147;1721; Facilities ;clos;433;0.488088320743754;0.511911679256246;1;48;2015;9;16;4;11;8;2;1;14;3;1;4;5;7;16;9;12;12;12;10;7;16;2;9;9;5;2;8;18;8;11;2;12;12;3;14;10;4;5;18;0;14;15;3;5;18;17;13;17
542180580;5511; Classique ;clos;2136;0.304300489929232;0.695699510070768;1;48;2015;79;53;20;64;78;37;34;53;58;40;71;68;73;64;76;1;72;32;15;35;44;77;48;32;13;9;48;68;72;7;20;70;44;76;10;13;42;26;72;74;27;9;0;56;10;23;78;45
713006478;6799; Classique ;clos;2459;0.304309457273128;0.695690542726872;1;48;2015;66;75;9;31;42;61;23;70;82;4;91;12;28;81;9;98;73;67;62;28;66;22;79;42;50;45;96;37;2;30;62;64;9;74;56;24;98;6;35;48;70;37;62;87;96;62;63;25
206673197;3088; Classique ;clos;782;0.394753886010363;0.605246113989637;1;48;2015;5;4;10;22;29;20;33;31;12;26;27;6;19;11;20;4;7;17;1;13;12;21;19;37;4;28;28;32;16;19;1;38;0;16;2;35;2;31;6;9;16;11;22;2;13;12;7;26
863974054;1145; Facilities ;clos;287;0.432314410480349;0.567685589519651;1;48;2015;0;5;10;2;5;12;8;11;13;4;5;10;5;4;9;1;6;0;4;8;11;8;5;7;11;9;1;5;8;3;1;0;7;9;6;0;6;6;4;10;6;4;10;1;3;1;10;13
524601833;6980; Classique ;clos;2236;0.322206303724928;0.677793696275072;1;48;2015;4;45;82;92;28;30;93;73;89;33;53;30;36;49;31;55;45;23;8;73;26;6;26;63;6;12;6;72;83;75;56;7;75;48;60;75;19;54;86;19;11;21;20;91;81;41;87;38
656848380;4518; Classique ;clos;1544;0.31252766710934;0.68747233289066;1;48;2015;66;61;23;41;50;23;3;25;52;62;41;54;5;49;22;8;11;9;7;17;26;6;0;29;41;25;45;44;21;11;51;43;41;57;22;3;61;39;47;6;46;43;36;31;14;22;58;47
564661392;1935; Facilities ;clos;521;0.465633074935401;0.534366925064599;1;48;2015;4;12;8;6;8;14;6;12;15;17;4;13;1;9;17;10;10;21;6;18;15;12;21;0;14;5;15;1;3;6;7;7;10;19;7;6;9;7;3;15;17;14;21;8;15;19;14;20
794867668;6070; Classique ;clos;2120;0.301976935749588;0.698023064250412;1;48;2015;61;40;60;61;25;63;20;55;16;21;54;59;57;12;10;23;57;38;46;88;7;38;28;50;55;74;22;83;41;50;55;11;22;62;33;43;30;52;4;39;80;59;71;60;24;70;8;83
402467266;3459; Classique ;clos;1093;0.351546689794738;0.648453310205262;1;48;2015;14;42;45;25;20;0;11;18;26;14;9;38;6;44;23;7;39;36;14;6;35;36;11;8;29;24;35;35;12;27;35;2;46;45;27;35;3;24;14;28;31;24;24;9;11;6;5;35
674773886;4614; Classique ;clos;1601;0.335934113567404;0.664065886432596;1;48;2015;10;54;12;9;32;42;51;35;55;56;57;60;8;12;57;52;52;63;34;9;42;2;45;22;26;42;36;15;24;29;37;38;28;59;13;45;14;58;0;38;7;40;4;5;59;43;22;48
505674154;6450; Classique ;clos;1755;0.369147286821705;0.630852713178295;1;48;2015;2;34;33;17;69;37;49;16;31;19;45;26;24;68;34;17;10;1;10;12;22;48;52;33;15;2;1;77;16;46;71;5;80;24;3;51;60;74;37;81;11;29;77;52;57;42;77;58
903996108;1577; Facilities ;clos;491;0.440710209258085;0.559289790741915;1;48;2015;26;0;2;14;16;11;15;13;12;1;7;12;13;13;6;12;14;4;8;13;0;18;14;13;13;5;7;1;12;7;18;16;15;13;10;12;13;4;17;9;12;1;5;14;15;0;12;3
570527058;1796; Facilities ;clos;524;0.491648106904232;0.508351893095768;1;48;2015;8;13;8;4;11;10;12;9;4;1;8;14;8;13;12;18;12;1;18;2;14;7;0;15;14;19;11;15;18;3;17;16;5;1;12;17;17;12;4;19;19;13;9;13;7;15;13;13
118154384;1646; Facilities ;clos;539;0.411907654921021;0.588092345078979;1;48;2015;16;13;8;17;5;11;15;10;1;11;2;2;18;17;7;8;11;11;2;13;17;13;12;13;17;14;3;6;4;16;6;2;13;16;16;20;16;12;19;11;20;3;19;18;5;7;12;11
824225384;5915; Classique ;clos;1683;0.455790363482671;0.544209636517329;1;48;2015;101;9;25;17;32;35;41;17;12;6;54;49;35;33;64;49;28;27;44;47;51;17;28;63;12;67;58;48;21;45;7;59;62;22;59;19;15;53;62;58;11;10;1;45;33;30;1;1
129117671;4686; Classique ;clos;1372;0.37985488689714;0.62014511310286;1;48;2015;74;20;46;52;26;4;15;34;5;54;20;20;57;10;38;14;45;47;2;5;15;27;35;30;51;42;37;26;46;14;38;51;11;24;35;60;34;17;0;56;18;22;7;15;4;28;21;20
619695656;3530; Classique ;clos;1157;0.306515580736544;0.693484419263456;1;48;2015;43;31;5;9;18;21;18;17;6;33;29;19;17;10;21;27;37;51;24;32;23;40;33;30;41;42;45;16;5;5;32;15;22;18;8;6;34;42;22;15;27;37;1;38;33;13;14;32
360326536;4186; Classique ;clos;1303;0.412087912087912;0.587912087912088;1;48;2015;25;28;20;36;50;50;21;36;4;16;33;28;23;9;17;12;14;22;25;2;36;3;30;50;45;36;12;3;43;30;20;12;26;32;20;23;11;45;38;31;34;34;44;22;39;39;24;50
230443558;5000; Classique ;clos;1559;0.4678;0.5322;1;48;2015;38;45;55;31;40;50;50;27;43;32;32;48;26;52;7;19;47;5;4;9;51;34;37;48;36;40;18;53;23;7;7;29;49;54;0;48;36;9;5;49;26;48;23;36;23;19;46;45
581729002;6280; Classique ;clos;1826;0.398566878980892;0.601433121019108;1;48;2015;110;6;20;9;26;34;5;23;76;6;69;42;67;10;41;7;43;26;74;30;29;64;34;12;2;59;67;35;64;47;56;74;35;75;24;63;29;22;58;44;0;1;68;26;12;0;78;24
180707927;1438; Facilities ;clos;473;0.307371349095967;0.692628650904033;1;48;2015;0;19;9;15;12;6;15;6;3;13;15;13;17;12;1;8;17;17;11;7;8;14;13;20;7;1;8;17;7;12;4;19;4;15;5;1;20;6;9;13;11;0;14;1;11;3;7;7
339268605;5911; Classique ;clos;1778;0.397394687870073;0.602605312129927;1;48;2015;61;26;71;47;58;3;19;10;3;61;70;45;40;56;27;54;13;40;6;52;44;74;62;3;1;44;41;17;20;21;17;20;41;55;37;59;69;31;55;61;9;42;58;1;10;26;59;39
712084201;2338; Facilities ;clos;687;0.360136869118905;0.639863130881095;1;48;2015;61;13;21;8;14;30;20;6;0;1;17;7;8;3;5;18;24;1;22;22;5;23;26;23;7;17;0;1;13;10;13;27;31;9;24;11;13;1;25;23;10;12;10;6;21;7;18;0
905979448;3132; Classique ;clos;929;0.36941251596424;0.63058748403576;1;48;2015;3;17;3;23;32;39;12;7;37;9;25;29;24;26;17;10;24;18;21;3;7;10;30;11;27;14;0;36;23;22;19;10;16;31;17;10;10;3;20;28;3;35;27;3;37;33;41;27
919972751;2261; Facilities ;clos;862;0.30296329057939;0.69703670942061;1;48;2015;39;11;6;13;32;12;29;24;3;20;19;24;16;7;25;28;8;7;28;26;20;15;16;20;3;16;10;19;7;3;18;27;20;25;26;15;17;16;28;3;7;28;30;20;26;20;20;10
495369367;2231; Facilities ;clos;630;0.423128641864635;0.576871358135365;1;48;2015;18;7;0;22;16;20;10;12;5;23;2;21;21;12;22;13;17;3;23;23;15;23;2;17;9;25;9;4;1;8;10;0;22;3;19;16;26;11;17;17;18;5;15;5;11;18;6;8
356852923;3396; Classique ;clos;1053;0.346289752650177;0.653710247349823;1;48;2015;11;2;6;28;17;8;46;28;33;3;16;12;30;2;10;17;13;27;41;29;26;26;24;42;42;32;10;42;36;33;34;2;18;6;20;7;13;30;27;30;19;13;29;15;18;9;33;38
